r,z,u_r,u_z,u_swirl,p,T
0,0,0,0,-9.00975817e-05,0,1700.15058
0,0.000357650242,2.61565943e-08,-3.25107406e-07,-8.96816196e-05,-0.0119678461,1700.36835
0,0.000741017226,2.90016068e-08,4.49242849e-08,-8.92369974e-05,-0.0364434213,1700.67468
0,0.00115195011,2.40516759e-09,-1.55477414e-07,-8.87616451e-05,-0.0604552945,1700.97222
0,0.00159243101,-5.76799869e-08,-8.36746781e-08,-8.82534146e-05,-0.0851821082,1701.26686
0,0.00206458457,-1.55453679e-07,2.79732895e-07,-8.77100763e-05,-0.111151169,1701.56218
0,0.0025706882,-2.9538606e-07,1.07663882e-06,-8.71292732e-05,-0.137895885,1701.86045
0,0.00311318307,-4.82485377e-07,2.55153368e-06,-8.65085001e-05,-0.165429873,1702.16323
0,0.00369468589,-7.22600986e-07,4.99709675e-06,-8.58450877e-05,-0.193675703,1702.47158
0,0.00431800152,-1.02205217e-06,8.7940207e-06,-8.51361857e-05,-0.222585867,1702.78629
0,0.00498613648,-1.38752934e-06,1.44197152e-05,-8.43787446e-05,-0.252075711,1703.1079
0,0.0057023135,-1.82616085e-06,2.24740119e-05,-8.35694928e-05,-0.282049692,1703.43677
0,0.00646998704,-2.3454277e-06,3.37021795e-05,-8.27049091e-05,-0.312390616,1703.77312
0,0.00729285993,-2.95310438e-06,4.90247143e-05,-8.17811899e-05,-0.342961481,1704.11698
0,0.00817490128,-3.65712334e-06,6.95708365e-05,-8.07942088e-05,-0.373602463,1704.46827
0,0.00912036556,-4.46545522e-06,9.67173268e-05,-7.97394665e-05,-0.404130659,1704.82673
0,0.0101338132,-5.38592648e-06,0.000132132787,-7.86120301e-05,-0.434338803,1705.19195
0,0.0112201325,-6.42599248e-06,0.000177827128,-7.74064584e-05,-0.463996517,1705.56339
0,0.0123845633,-7.59243024e-06,0.000236207845,-7.61167113e-05,-0.49284706,1705.94031
0,0.0136327222,-8.89104844e-06,0.00031013915,-7.47360405e-05,-0.520616706,1706.32186
0,0.0149706296,-1.03261849e-05,0.000403011322,-7.32568583e-05,-0.54700138,1706.70703
0,0.0164047389,-1.19003497e-05,0.000518802807,-7.16705843e-05,-0.571702001,1707.09468
0,0.0179419674,-1.36134245e-05,0.000662163956,-6.99674635e-05,-0.59437475,1707.48359
0,0.0195897299,-1.54622139e-05,0.000838462936,-6.8136358e-05,-0.614738502,1707.87246
0,0.0213559743,-1.7439349e-05,0.0010538865,-6.61645115e-05,-0.632418277,1708.25995
0,0.0232492201,-1.95317825e-05,0.00131542634,-6.40372865e-05,-0.647213645,1708.64477
0,0.0252785992,-2.17122816e-05,0.00163099341,-6.17378817e-05,-0.658725523,1709.02566
0,0.0274539002,-2.39117423e-05,0.0020093031,-5.92470344e-05,-0.66700385,1709.40148
0,0.0297856156,-2.60875108e-05,0.00246003496,-5.6542718e-05,-0.672134414,1709.77123
0,0.0322849924,-2.8309458e-05,0.00299347229,-5.35998517e-05,-0.673563816,1710.13407
0,0.0349640862,-3.05770884e-05,0.0036202002,-5.03900517e-05,-0.672211745,1710.48936
0,0.0378358195,-3.27545808e-05,0.0043508875,-4.68814331e-05,-0.669118895,1710.83666
0,0.040914044,-3.47249533e-05,0.00519592864,-4.30384634e-05,-0.664739485,1711.17572
0,0.0442136074,-3.63541477e-05,0.00616428798,-3.88218968e-05,-0.660605384,1711.50642
0,0.0477504251,-3.76168554e-05,0.00726267083,-3.41887415e-05,-0.658442207,1711.82883
0,0.0515415566,-3.84401712e-05,0.00849342611,-2.90921868e-05,-0.660603693,1712.1431
0,0.0556052884,-3.8609141e-05,0.0098535192,-2.34812479e-05,-0.66782948,1712.44947
0,0.0599612217,-3.79385577e-05,0.0113299312,-1.72998093e-05,-0.688300241,1712.74821
0,0.0646303672,-3.62041566e-05,0.0128994641,-1.04841625e-05,-0.718004608,1713.03962
0,0.0696352464,-3.33617767e-05,0.0145171093,-2.95791818e-06,-0.77134433,1713.32405
0,0.075,-2.90607746e-05,0.0161270511,5.38449878e-06,-0.831004207,1713.60214
0,0.0803647536,-2.37017379e-05,0.0175331523,1.40562153e-05,-0.92067767,1713.85681
0,0.0853696328,-1.77523886e-05,0.0186134706,2.24974458e-05,-0.990865119,1714.07584
0,0.0900387783,-1.19647001e-05,0.0193468218,3.0749767e-05,-1.12337358,1714.2658
0,0.0943947116,-5.28988959e-06,0.0197744979,3.88608486e-05,-1.1475558,1714.43181
0,0.0984584434,5.45873585e-07,0.0199153985,4.68802937e-05,-1.29625879,1714.57791
0,0.102249575,6.2963626e-06,0.0197386312,5.48449612e-05,-1.39523618,1714.70724
0,0.105786393,1.23496121e-05,0.0193484314,6.27828043e-05,-1.42343244,1714.82224
0,0.109085956,1.74581261e-05,0.0187613247,7.0712645e-05,-1.53304805,1714.92496
0,0.112164181,2.25317894e-05,0.017995089,7.86374061e-05,-1.5798049,1715.01699
0,0.115035914,2.68945918e-05,0.0170979661,8.65511278e-05,-1.64861408,1715.09954
0,0.117715008,3.08427444e-05,0.0160942532,9.44372036e-05,-1.69255664,1715.17312
0,0.120214384,3.4270818e-05,0.0150199043,0.000102272147,-1.74007457,1715.23676
0,0.1225461,3.70602069e-05,0.0138991108,0.000110026697,-1.77408214,1715.28643
0,0.124721401,3.92256807e-05,0.0127600126,0.000117668698,-1.80655475,1715.30939
0,0.12675078,4.08640679e-05,0.0116225857,0.000125164775,-1.82724349,1715.28945
0,0.128644026,4.18822026e-05,0.0105064779,0.000132482484,-1.84345736,1715.19938
0,0.13041027,4.23474776e-05,0.0094259983,0.000139591552,-1.85076818,1714.99668
0,0.132058033,4.24491776e-05,0.00839352549,0.000146465106,-1.8525954,1714.63668
0,0.133595261,4.2179911e-05,0.00741799354,0.000153080292,-1.84904077,1714.07907
0,0.13502937,4.15543848e-05,0.00650598155,0.000159418748,-1.8415206,1713.29587
0,0.136367278,4.05675326e-05,0.00566160828,0.000165466695,-1.83010807,1712.27772
0,0.137615437,3.92617212e-05,0.00488702843,0.000171214862,-1.81573949,1711.03552
0,0.138779867,3.76890221e-05,0.00418274356,0.000176658217,-1.79919883,1709.59757
0,0.139866187,3.58902036e-05,0.00354781471,0.000181795594,-1.7810738,1708.00398
0,0.140879634,3.39086092e-05,0.00298024835,0.000186629239,-1.7618533,1706.30026
0,0.141825099,3.17796742e-05,0.00247717189,0.000191164325,-1.7417555,1704.53165
