r,z,u_r,u_z,u_swirl,p,T
0,0,0,0,-9.00975817e-05,0,1700.14629
0,0.000357650242,-9.45690122e-08,-7.22765888e-08,-8.96152895e-05,-0.0120643092,1700.35443
0,0.000741017226,-2.19319698e-07,7.67712091e-07,-8.90998552e-05,-0.0352410518,1700.64586
0,0.00115195011,-3.78653002e-07,1.48207871e-06,-8.85488702e-05,-0.0573701832,1700.9274
0,0.00159243101,-5.76531404e-07,2.92949001e-06,-8.79598418e-05,-0.0806715657,1701.20489
0,0.00206458457,-8.16742118e-07,5.19573727e-06,-8.73301861e-05,-0.104739585,1701.48182
0,0.0025706882,-1.10368785e-06,8.56768208e-06,-8.66571723e-05,-0.129736524,1701.76038
0,0.00311318307,-1.44206845e-06,1.33556078e-05,-8.59378978e-05,-0.155479194,1702.04202
0,0.00369468589,-1.83709722e-06,1.99757264e-05,-8.51692704e-05,-0.18196954,1702.32773
0,0.00431800152,-2.29430457e-06,2.89276589e-05,-8.434799e-05,-0.209152213,1702.61819
0,0.00498613648,-2.81952364e-06,4.08257772e-05,-8.34705281e-05,-0.236978549,1702.91385
0,0.0057023135,-3.41880675e-06,5.64154452e-05,-8.25331046e-05,-0.265380481,1703.21497
0,0.00646998704,-4.09835776e-06,7.65991113e-05,-8.15316596e-05,-0.294279313,1703.52169
0,0.00729285993,-4.8644279e-06,0.00010246351,-8.04618208e-05,-0.323581525,1703.83396
0,0.00817490128,-5.72318646e-06,0.000135311715,-7.93188638e-05,-0.35317987,1704.15163
0,0.00912036556,-6.68055886e-06,0.000176698898,-7.80976656e-05,-0.382952872,1704.47439
0,0.0101338132,-7.74202952e-06,0.000228472342,-7.67926483e-05,-0.412766153,1704.80182
0,0.0112201325,-8.91237927e-06,0.000292815652,-7.53977128e-05,-0.442473042,1705.13336
0,0.0123845633,-1.0195391e-05,0.000372296396,-7.39061602e-05,-0.471917802,1705.46831
0,0.0136327222,-1.15934831e-05,0.00046991757,-7.23106001e-05,-0.50093679,1705.8059
0,0.0149706296,-1.31073176e-05,0.000589169471,-7.0602845e-05,-0.529367911,1706.14521
0,0.0164047389,-1.47352282e-05,0.000734084809,-6.87737902e-05,-0.557047918,1706.48527
0,0.0179419674,-1.64727679e-05,0.000909284819,-6.68132795e-05,-0.583839512,1706.82504
0,0.0195897299,-1.83118613e-05,0.00112003076,-6.47099583e-05,-0.609609749,1707.16343
0,0.0213559743,-2.02403999e-05,0.00137224194,-6.24511194e-05,-0.634304227,1707.49939
0,0.0232492201,-2.22408136e-05,0.0016725322,-6.00225451e-05,-0.657862634,1707.83185
0,0.0252785992,-2.42902196e-05,0.00202815103,-5.74083582e-05,-0.6804176,1708.15985
0,0.0274539002,-2.63576973e-05,0.00244699445,-5.45908919e-05,-0.702035279,1708.48249
0,0.0297856156,-2.8406085e-05,0.00293736931,-5.15505994e-05,-0.723211792,1708.79901
0,0.0322849924,-3.03865696e-05,0.00350797953,-4.82660187e-05,-0.744183228,1709.10877
0,0.0349640862,-3.22443849e-05,0.00416731482,-4.47138271e-05,-0.766112426,1709.41128
0,0.0378358195,-3.39079394e-05,0.00492366758,-4.08689901e-05,-0.789362291,1709.70617
0,0.040914044,-3.53029007e-05,0.00578373868,-3.67050542e-05,-0.816300844,1709.99324
0,0.0442136074,-3.63294729e-05,0.00675292222,-3.21945312e-05,-0.847045808,1710.27236
0,0.0477504251,-3.689675e-05,0.00783225312,-2.73094213e-05,-0.886193221,1710.54353
0,0.0515415566,-3.68609825e-05,0.00901973031,-2.20216546e-05,-0.932311585,1710.80679
0,0.0556052884,-3.61472992e-05,0.0103036288,-1.63034199e-05,-0.994378292,1711.06226
0,0.0599612217,-3.45539461e-05,0.0116672557,-1.01267321e-05,-1.06585927,1711.31006
0,0.0646303672,-3.20416358e-05,0.0130732535,-3.46180901e-06,-1.16438428,1711.55033
0,0.0696352464,-2.8302967e-05,0.0144799382,3.72720738e-06,-1.26846761,1711.78324
0,0.075,-2.33870071e-05,0.0158047891,1.14975745e-05,-1.40895976,1712.00923
0,0.0803647536,-1.74853803e-05,0.0169069642,1.93686909e-05,-1.52814807,1712.2145
0,0.0853696328,-1.17632879e-05,0.0176547013,2.68486426e-05,-1.70999362,1712.38957
0,0.0900387783,-5.33553221e-06,0.0180941814,3.4004152e-05,-1.77743518,1712.54015
0,0.0943947116,1.72679355e-07,0.0182552794,4.09093065e-05,-1.97126623,1712.67075
0,0.0984584434,5.59120723e-06,0.018091803,4.7624074e-05,-2.10425327,1712.78484
0,0.102249575,1.1192398e-05,0.0177249548,5.41982622e-05,-2.15891745,1712.8851
0,0.105786393,1.57603827e-05,0.0171708884,6.06708212e-05,-2.29877565,1712.97369
0,0.109085956,2.02529312e-05,0.0164472045,6.70627146e-05,-2.36662933,1713.05227
0,0.112164181,2.40602948e-05,0.0156043928,7.33846351e-05,-2.45557923,1713.12207
0,0.115035914,2.74544478e-05,0.014664583,7.96353307e-05,-2.51532787,1713.18353
0,0.117715008,3.02885445e-05,0.0136646751,8.58055643e-05,-2.57983995,1713.23555
0,0.120214384,3.25484508e-05,0.0126266908,9.18792492e-05,-2.62750857,1713.27371
0,0.1225461,3.42642685e-05,0.0115778411,9.78365954e-05,-2.67368659,1713.28615
0,0.124721401,3.54925562e-05,0.0105357401,0.000103655705,-2.70742649,1713.25845
0,0.12675078,3.62269027e-05,0.00951814881,0.000109314745,-2.7366728,1713.16388
0,0.128644026,3.655094e-05,0.00853721257,0.000114793095,-2.75664703,1712.963
0,0.13041027,3.64428089e-05,0.00760358774,0.000120072498,-2.77207011,1712.61725
0,0.132058033,3.59665948e-05,0.00672433262,0.000125137629,-2.78169187,1712.09222
0,0.133595261,3.52022174e-05,0.00590468358,0.000129976514,-2.78777095,1711.36497
0,0.13502937,3.41800168e-05,0.00514753685,0.000134580609,-2.7910576,1710.42917
0,0.136367278,3.29472868e-05,0.00445421757,0.00013894474,-2.79273875,1709.29598
0,0.137615437,3.15393181e-05,0.0038245465,0.000143066881,-2.7931396,1707.99132
0,0.138779867,2.9994169e-05,0.00325723853,0.000146947847,-2.79258146,1706.55086
0,0.139866187,2.83260597e-05,0.00275008667,0.000150590931,-2.79142117,1705.01454
0,0.140879634,2.65589554e-05,0.0023002175,0.000154001519,-2.78993137,1703.42185
0,0.141825099,2.47195631e-05,0.00190427583,0.000157186704,-2.78819058,1701.80847
0,0.14270714,2.28321589e-05,0.00155860582,0.000160154917,-2.78620228,1700.20439
0,0.143530013,2.09169665e-05,0.0012593774,0.00016291559,-2.7839118,1698.6333
0,0.144297686,1.8992513e-05,0.00100270346,0.000165478849,-2.78126481,1697.11276
0,0.145013864,1.70723436e-05,0.000784730083,0.00016785525,-2.77817177,1695.65489
0,0.145681998,1.51718448e-05,0.000601696632,0.000170055555,-2.77464314,1694.26733
0,0.146305314,1.32952165e-05,0.000450014896,0.000172090538,-2.77053003,1692.95411
0,0.146886817,1.14586446e-05,0.0003262432,0.000173970839,-2.7661216,1691.71659
0,0.147429312,9.65442934e-06,0.000227242732,0.000175706836,-2.76093724,1690.55414
0,0.147935415,7.89903986e-06,0.000149939061,0.000177308556,-2.75612633,1689.4648
0,0.148407569,6.17834308e-06,9.17857419e-05,0.0001787856,-2.74976208,1688.4457
0,0.14884805,4.5316332e-06,4.99349845e-05,0.000180147088,-2.74580184,1687.49341
0,0.149258983,2.96916313e-06,2.27004369e-05,0.000181401606,-2.73510758,1686.60427
0,0.14964235,1.44492572e-06,6.86580828e-06,0.000182557072,-2.74288248,1685.77446
0,0.15,0,0,0.000183621452,-2.75968906,1685.14719
