r,z,u_r,u_z,u_swirl,p,T
0,0,0,0,-9.00975817e-05,0,1700.13993
0,0.000357650242,-1.76541594e-07,1.10400694e-07,-8.94558433e-05,-0.0122214316,1700.33378
0,0.000741017226,-3.84115313e-07,1.250344e-06,-8.87702073e-05,-0.0347912176,1700.60307
0,0.00115195011,-6.24712476e-07,2.53523252e-06,-8.80374757e-05,-0.0556953408,1700.86089
0,0.00159243101,-9.01969482e-07,4.86735824e-06,-8.72543623e-05,-0.0781504552,1701.11299
0,0.00206458457,-1.21893964e-06,8.31758314e-06,-8.64174785e-05,-0.101407479,1701.36273
0,0.0025706882,-1.57859091e-06,1.32221236e-05,-8.55232573e-05,-0.125728966,1701.61221
0,0.00311318307,-1.98433708e-06,1.99149879e-05,-8.45679235e-05,-0.150954265,1701.86277
0,0.00369468589,-2.43980174e-06,2.88360622e-05,-8.35474751e-05,-0.177133055,1702.11528
0,0.00431800152,-2.94873118e-06,4.04992221e-05,-8.2457667e-05,-0.204255085,1702.37031
0,0.00498613648,-3.51495718e-06,5.55226317e-05,-8.12939941e-05,-0.232327297,1702.62822
0,0.0057023135,-4.14230419e-06,7.46398673e-05,-8.00516732e-05,-0.261345182,1702.88918
0,0.00646998704,-4.83450922e-06,9.87208681e-05,-7.87256238e-05,-0.291303832,1703.15324
0,0.00729285993,-5.59511421e-06,0.000128792337,-7.73104462e-05,-0.322194673,1703.42028
0,0.00817490128,-6.42733853e-06,0.00016606163,-7.58003974e-05,-0.354007998,1703.6901
0,0.00912036556,-7.33392518e-06,0.000211942468,-7.41893652e-05,-0.386734115,1703.96236
0,0.0101338132,-8.31695796e-06,0.000268083028,-7.24708385e-05,-0.420365803,1704.23664
0,0.0112201325,-9.37763179e-06,0.000336395498,-7.06378769e-05,-0.454901826,1704.51241
0,0.0123845633,-1.05159808e-05,0.000419087291,-6.86830772e-05,-0.490349026,1704.78902
0,0.0136327222,-1.17306065e-05,0.000518691162,-6.65985395e-05,-0.526731369,1705.06578
0,0.0149706296,-1.30182817e-05,0.000638096686,-6.43758347e-05,-0.564088259,1705.34191
0,0.0164047389,-1.43736365e-05,0.000780573042,-6.20059747e-05,-0.602498867,1705.61657
0,0.0179419674,-1.57885241e-05,0.000949795869,-5.94793913e-05,-0.642061518,1705.88889
0,0.0195897299,-1.72519017e-05,0.00114984464,-5.67859276e-05,-0.68296322,1706.15798
0,0.0213559743,-1.8748611e-05,0.00138522099,-5.39148512e-05,-0.72539164,1706.42295
0,0.0232492201,-2.02599404e-05,0.00166078055,-5.08548985e-05,-0.769732276,1706.68296
0,0.0252785992,-2.17610608e-05,0.00198174671,-4.75943645e-05,-0.81628412,1706.9372
0,0.0274539002,-2.3223589e-05,0.00235349099,-4.4121254e-05,-0.865790011,1707.18493
0,0.0297856156,-2.46098334e-05,0.00278157694,-4.04235113e-05,-0.918640264,1707.4255
0,0.0322849924,-2.58802872e-05,0.00327120748,-3.64893579e-05,-0.976212523,1707.65836
0,0.0349640862,-2.69807077e-05,0.00382741924,-3.2307744e-05,-1.03884694,1707.88303
0,0.0378358195,-2.78606959e-05,0.0044538173,-2.78689602e-05,-1.10904269,1708.09917
0,0.040914044,-2.84454549e-05,0.00515325693,-2.31653774e-05,-1.18665109,1708.30649
0,0.0442136074,-2.86778264e-05,0.00592507318,-1.81923633e-05,-1.27615587,1708.5048
0,0.0477504251,-2.84581851e-05,0.0067671124,-1.2949261e-05,-1.37581447,1708.69397
0,0.0515415566,-2.77350155e-05,0.00766977858,-7.44041218e-06,-1.49367249,1708.87392
0,0.0556052884,-2.63777997e-05,0.00862154368,-1.67595936e-06,-1.62383361,1709.04462
0,0.0599612217,-2.43711203e-05,0.00959612523,4.32789013e-06,-1.78096106,1709.20605
0,0.0646303672,-2.15362945e-05,0.0105667842,1.05494657e-05,-1.9490658,1709.3582
0,0.0696352464,-1.79640856e-05,0.0114784076,1.69647114e-05,-2.15453433,1709.50113
0,0.075,-1.33884122e-05,0.0122867754,2.35571911e-05,-2.35919122,1709.63507
0,0.0803647536,-8.46408417e-06,0.0128637061,2.98814313e-05,-2.59917816,1709.75227
0,0.0853696328,-3.5298524e-06,0.0131798676,3.55686493e-05,-2.78776656,1709.84851
0,0.0900387783,9.58878194e-07,0.0132669472,4.07287956e-05,-3.01314762,1709.92827
0,0.0943947116,5.12573441e-06,0.0131030675,4.54616492e-05,-3.21309528,1709.99503
0,0.0984584434,9.07772609e-06,0.0127818941,4.98503493e-05,-3.36629133,1710.05137
0,0.102249575,1.25460789e-05,0.0123160913,5.39622355e-05,-3.53054691,1710.09917
0,0.105786393,1.5630196e-05,0.0117272506,5.78482289e-05,-3.65863765,1710.13953
0,0.109085956,1.81496598e-05,0.0110568129,6.15458536e-05,-3.79187354,1710.17234
0,0.112164181,2.02529537e-05,0.0103244569,6.50801052e-05,-3.89846803,1710.19506
0,0.115035914,2.18629079e-05,0.00956015833,6.84670863e-05,-4.0024081,1710.20064
0,0.117715008,2.30917146e-05,0.00878032704,7.17155466e-05,-4.08787201,1710.17937
0,0.120214384,2.39193246e-05,0.00800444687,7.4829572e-05,-4.16736218,1710.11257
0,0.1225461,2.442004e-05,0.00724437841,7.78099683e-05,-4.23423439,1709.97216
0,0.124721401,2.46040183e-05,0.0065118892,8.06559106e-05,-4.29507852,1709.72827
0,0.12675078,2.4525505e-05,0.00581428641,8.33658543e-05,-4.34770712,1709.35198
0,0.128644026,2.42067349e-05,0.0051577589,8.59383915e-05,-4.3958477,1708.82102
0,0.13041027,2.36891571e-05,0.00454579037,8.83726939e-05,-4.43924823,1708.12439
0,0.132058033,2.29993916e-05,0.00398068432,9.06688423e-05,-4.48005167,1707.26441
0,0.133595261,2.21694628e-05,0.00346309629,9.28279386e-05,-4.51853755,1706.2558
0,0.13502937,2.12239149e-05,0.00299277564,9.48521344e-05,-4.55581797,1705.1227
0,0.136367278,2.01879249e-05,0.00256850968,9.67445599e-05,-4.59208995,1703.89468
0,0.137615437,1.90820899e-05,0.00218851119,9.85092134e-05,-4.62778593,1702.60291
0,0.138779867,1.7925811e-05,0.00185048696,0.000100150816,-4.66290342,1701.27708
0,0.139866187,1.67353768e-05,0.0015518534,0.00010167466,-4.69749798,1699.94342
0,0.140879634,1.552535e-05,0.00128982019,0.000103086457,-4.7314473,1698.62366
0,0.141825099,1.43079854e-05,0.00106151471,0.000104392196,-4.76465246,1697.33481
0,0.14270714,1.30938073e-05,0.000864046617,0.000105598019,-4.79697111,1696.08942
0,0.143530013,1.18916263e-05,0.000694579946,0.000106710104,-4.82827348,1694.89612
0,0.144297686,1.07086687e-05,0.000550369994,0.000107734578,-4.85846538,1693.76032
0,0.145013864,9.55104243e-06,0.000428808319,0.00010867744,-4.88742029,1692.68487
0,0.145681998,8.42321449e-06,0.00032742724,0.000109544501,-4.91515308,1691.67066
0,0.146305314,7.32945906e-06,0.000243946416,0.000110341339,-4.94147194,1690.71715
0,0.146886817,6.27170888e-06,0.00017621981,0.000111073269,-4.96665768,1689.82281
0,0.147429312,5.25375976e-06,0.000122350324,0.000111745317,-4.99012739,1688.98542
0,0.147935415,4.27458389e-06,8.04732709e-05,0.000112362213,-5.01299076,1688.20235
0,0.148407569,3.34024471e-06,4.91546954e-05,0.00011292838,-5.03293935,1687.47075
0,0.14884805,2.44141054e-06,2.66370255e-05,0.000113447934,-5.05365254,1686.78764
0,0.149258983,1.58637082e-06,1.21399746e-05,0.000113924678,-5.06826475,1686.15008
0,0.14964235,7.70168009e-07,3.61279497e-06,0.000114362053,-5.09677605,1685.55519
0,0.15,0,0,0.000114763462,-5.12097079,1685.10551
0.000219181974,0.15,0,0,0.000229526925,-5.12099066,1685
0.000220027669,0.14964235,1.53469977e-06,3.5975344e-06,0.000228723525,-5.09755936,1685.555
0.000220934173,0.149258983,3.15631743e-06,1.21176027e-05,0.000227848762,-5.07019943,1686.14987
0.00022190586,0.14884805,4.84986307e-06,2.66142195e-05,0.000226895319,-5.05651471,1686.78739
0.000222947415,0.148407569,6.63112919e-06,4.91275917e-05,0.00022585627,-5.03680536,1687.47046
0.000224063863,0.147935415,8.485989e-06,8.04411203e-05,0.000224724009,-5.0178775,1688.20203
0.000225260588,0.147429312,1.04295462e-05,0.000122311996,0.000223490301,-4.99612007,1688.98505
0.000226543365,0.146886817,1.24503433e-05,0.000176174834,0.000222146302,-4.97377079,1689.82239
0.000227918378,0.146305314,1.45501178e-05,0.000243892382,0.000220682556,-4.94974615,1690.71667
0.000229392262,0.145681998,1.67214724e-05,0.000327362253,0.000219089009,-4.92460595,1691.67012
0.000230972125,0.145013864,1.89605055e-05,0.000428729573,0.000217355037,-4.89807384,1692.68426
0.000232665587,0.144297686,2.12587864e-05,0.000550274524,0.000215469485,-4.87032974,1693.75963
0.000234480818,0.143530013,2.36074415e-05,0.000694464127,0.000213420735,-4.84135356,1694.89534
