r,z,u_r,u_z,u_swirl,p,T
0.182558856,0.124721401,-0.00426366159,-0.00150801505,0.0485975503,-0.976999052,1714.28744
0.182779054,0.1225461,-0.00454109844,-0.00165015473,0.044887903,-0.966263163,1716.04098
0.182813149,0.0696352464,-0.000517522807,-0.00227738599,-0.0117816132,-2.88933318,1726.72117
0.183015084,0.120214384,-0.00479063251,-0.00179182397,0.0410736728,-0.972156891,1717.77311
0.183232961,0.0646303672,0.000509361227,-0.0021256458,-0.0155438753,-3.07972534,1726.0995
0.183268087,0.117715008,-0.00500214035,-0.00193018425,0.0371584706,-0.996464809,1719.45786
0.183539281,0.115035914,-0.00516451066,-0.00206221129,0.033147096,-1.04059686,1721.06651
0.183624612,0.0599612217,0.0014829716,-0.00196820946,-0.0189036479,-3.24345053,1725.35882
0.183829976,0.112164181,-0.00526566812,-0.00218398953,0.0290456356,-1.10634396,1722.56861
0.18398999,0.0556052884,0.00238364277,-0.00181073397,-0.0219324423,-3.38190627,1724.53871
0.184141573,0.109085956,-0.00529386255,-0.00229208385,0.0248615183,-1.19526878,1723.93361
0.184330859,0.0515415566,0.00319817738,-0.00165637747,-0.024685954,-3.49697719,1723.67947
0.184475575,0.105786393,-0.00523636749,-0.00238295113,0.0206035164,-1.30644537,1725.13276
0.184648861,0.0477504251,0.00391852368,-0.0015073711,-0.0272075134,-3.59108258,1722.82226
0.184833594,0.102249575,-0.00507927661,-0.00245193307,0.0162816622,-1.43980484,1726.14116
0.184945531,0.0442136074,0.00454072188,-0.00136514733,-0.0295308754,-3.66692858,1722.00678
0.184963636,0.15,0,0,0.104488838,-2.25134697,1687.49155
0.185002737,0.14964235,-3.07730766e-05,-1.39913241e-06,0.103275362,-2.22566745,1688.01075
0.185044649,0.149258983,-6.78320051e-05,-3.92165698e-06,0.10199403,-2.17191436,1688.56347
0.185089575,0.14884805,-0.000111995549,-8.93810417e-06,0.100642688,-2.11575025,1689.15153
0.185137731,0.148407569,-0.000164090315,-1.62591684e-05,0.0992187138,-2.05657846,1689.77693
0.18518935,0.147935415,-0.000224990465,-2.63609194e-05,0.0977194882,-1.99507285,1690.4417
0.185217355,0.0984584434,-0.00481030636,-0.00249551641,0.0119069929,-1.59606611,1726.93981
