r,z,u_r,u_z,u_swirl,p,T
0,0,0,0,-9.00975817e-05,0,1700.13326
0,0.000357650242,3.0199518e-08,-3.37764172e-07,-8.9332217e-05,-0.0121593951,1700.31211
0,0.000741017226,4.80850565e-08,4.61607668e-09,-8.85146375e-05,-0.0369187763,1700.55819
0,0.00115195011,5.1522901e-08,-2.78003894e-07,-8.76410641e-05,-0.0615994587,1700.79118
0,0.00159243101,3.89404881e-08,-4.42401855e-07,-8.67076373e-05,-0.0875235484,1701.01671
0,0.00206458457,1.00498748e-08,-5.31205412e-07,-8.57104021e-05,-0.114843696,1701.23809
0,0.0025706882,-3.69297792e-08,-4.7300653e-07,-8.46452199e-05,-0.143557055,1701.45732
0,0.00311318307,-1.03979637e-07,-1.99460849e-07,-8.35077395e-05,-0.173775555,1701.67564
0,0.00369468589,-1.92577913e-07,4.00266436e-07,-8.22933843e-05,-0.205380571,1701.89386
0,0.00431800152,-3.04749887e-07,1.4829736e-06,-8.09973437e-05,-0.238524124,1702.11246
0,0.00498613648,-4.42761471e-07,3.22686344e-06,-7.9614567e-05,-0.273243175,1702.33175
0,0.0057023135,-6.08929071e-07,5.86124263e-06,-7.81397604e-05,-0.309617668,1702.55183
0,0.00646998704,-8.05629144e-07,9.66592843e-06,-7.65673845e-05,-0.347710788,1702.7727
0,0.00729285993,-1.03530005e-06,1.49857598e-05,-7.48916542e-05,-0.387597774,1702.99421
0,0.00817490128,-1.3003982e-06,2.22402248e-05,-7.31065399e-05,-0.42935612,1703.21612
0,0.00912036556,-1.60333798e-06,3.19375591e-05,-7.12057709e-05,-0.473071863,1703.43809
0,0.0101338132,-1.94641573e-06,4.46894342e-05,-6.91828431e-05,-0.518838933,1703.65967
0,0.0112201325,-2.33177945e-06,6.12278889e-05,-6.70310311e-05,-0.566763195,1703.88032
0,0.0123845633,-2.76134411e-06,8.24240585e-05,-6.47434049e-05,-0.61696587,1704.09941
0,0.0136327222,-3.23665477e-06,0.000109308815,-6.2312853e-05,-0.669587194,1704.31623
0,0.0149706296,-3.75875186e-06,0.000143094656,-5.97321113e-05,-0.724792287,1704.52996
0,0.0164047389,-4.32806979e-06,0.000185199244,-5.69938008e-05,-0.78277598,1704.73975
0,0.0179419674,-4.94421635e-06,0.000237269314,-5.40904783e-05,-0.843771338,1704.94466
0,0.0195897299,-5.60568848e-06,0.00030120431,-5.10147026e-05,-0.908055321,1705.14371
0,0.0213559743,-6.30966959e-06,0.000379176035,-4.77591197e-05,-0.97596503,1705.3359
