r,z,u_r,u_z,u_swirl,p,T
0,0,0,0,-0.000180286696,0,1700.14291
0,0.000357650242,6.98775818e-07,-1.46992733e-06,-0.000178793679,-0.0167339211,1700.34348
0,0.000741017226,1.41750985e-06,-4.06357244e-06,-0.000177198919,-0.0490940708,1700.62319
0,0.00115195011,2.15260505e-06,-9.30961098e-06,-0.00017549524,-0.0818758322,1700.89227
0,0.00159243101,2.9027359e-06,-1.69602745e-05,-0.000173675376,-0.118045892,1701.15654
0,0.00206458457,3.66772825e-06,-2.77022684e-05,-0.000171731964,-0.155541528,1701.41948
0,0.0025706882,4.4447865e-06,-4.18850858e-05,-0.000169657393,-0.194877155,1701.68331
0,0.00311318307,5.23076578e-06,-6.00403678e-05,-0.000167443777,-0.235854372,1701.94948
0,0.00369468589,6.02162217e-06,-8.26927119e-05,-0.00016508296,-0.278559814,1702.21901
0,0.00431800152,6.81256609e-06,-0.000110427718,-0.000162566534,-0.32298419,1702.49259
0,0.00498613648,7.59789257e-06,-0.000143865629,-0.000159885872,-0.369143642,1702.77069
0,0.0057023135,8.37093577e-06,-0.00018366539,-0.000157032171,-0.417032979,1703.05357
0,0.00646998704,9.12396227e-06,-0.000230513812,-0.000153996507,-0.466637986,1703.34129
0,0.00729285993,9.84818023e-06,-0.000285115882,-0.000150769895,-0.517930599,1703.63374
0,0.00817490128,1.05336782e-05,-0.000348179404,-0.00014734336,-0.570870393,1703.93057
0,0.00912036556,1.11694034e-05,-0.000420396695,-0.000143708022,-0.625410018,1704.23118
0,0.0101338132,1.17432822e-05,-0.000502415824,-0.000139855185,-0.681478236,1704.53468
0,0.0112201325,1.22418421e-05,-0.000594814689,-0.000135776453,-0.739016272,1704.83984
0,0.0123845633,1.26506288e-05,-0.000698043793,-0.000131463836,-0.797912528,1705.14501
0,0.0136327222,1.29534783e-05,-0.00081240567,-0.000126909882,-0.858154486,1705.44812
0,0.0149706296,1.31345924e-05,-0.000937926926,-0.000122107789,-0.919535595,1705.74658
0,0.0164047389,1.3174666e-05,-0.00107440664,-0.000117051524,-0.982248756,1706.03735
0,0.0179419674,1.30585767e-05,-0.00122108423,-0.000111735931,-1.04579444,1706.31689
0,0.0195897299,1.27627129e-05,-0.00137696539,-0.000106156832,-1.11098585,1706.58129
0,0.0213559743,1.22787731e-05,-0.00153993182,-0.000100311093,-1.17648408,1706.82642
0,0.0232492201,1.15742443e-05,-0.001707917,-9.41966999e-05,-1.24473469,1707.04813
0,0.0252785992,1.06610715e-05,-0.00187654969,-8.7812745e-05,-1.3122091,1707.24256
0,0.0274539002,9.48732327e-06,-0.002042611,-8.11595061e-05,-1.38514461,1707.40653
0,0.0297856156,8.11873353e-06,-0.00219814403,-7.42383125e-05,-1.45467559,1707.53785
0,0.0322849924,6.45942491e-06,-0.00233928163,-6.70517866e-05,-1.53445142,1707.63564
