r,z,u_r,u_z,u_swirl,p,T
0,0,0,0,-0.00010516712,0,1700.13568
0,0.000357650242,-4.07795456e-09,-2.72710784e-07,-0.000104350259,-0.0118583193,1700.32
0,0.000741017226,-2.48695375e-08,2.29637115e-07,-0.000103477609,-0.0362330933,1700.57451
0,0.00115195011,-6.49482597e-08,2.06835046e-07,-0.000102545133,-0.0604147109,1700.81654
0,0.00159243101,-1.26579213e-07,4.71822854e-07,-0.000101548701,-0.0854952729,1701.05176
0,0.00206458457,-2.11004573e-07,1.02768688e-06,-0.000100484076,-0.112084903,1701.28349
0,0.0025706882,-3.20213003e-07,1.9598888e-06,-9.93468176e-05,-0.13989988,1701.51377
0,0.00311318307,-4.56697778e-07,3.42547415e-06,-9.81322536e-05,-0.168992919,1701.74389
0,0.00369468589,-6.23056025e-07,5.60909203e-06,-9.68354625e-05,-0.199383453,1701.9747
0,0.00431800152,-8.22085752e-07,8.74554124e-06,-9.54512633e-05,-0.231119621,1702.20671
0,0.00498613648,-1.05674951e-06,1.31226025e-05,-9.39742055e-05,-0.264239483,1702.44026
0,0.0057023135,-1.33014248e-06,1.90940323e-05,-9.23985627e-05,-0.29878478,1702.6755
0,0.00646998704,-1.64543734e-06,2.70908361e-05,-9.07183252e-05,-0.33479597,1702.91244
0,0.00729285993,-2.00583664e-06,3.76357317e-05,-8.89271948e-05,-0.372315126,1703.15097
0,0.00817490128,-2.41450946e-06,5.1359017e-05,-8.70185792e-05,-0.411386471,1703.39087
0,0.00912036556,-2.87451022e-06,6.90167478e-05,-8.49855887e-05,-0.45205833,1703.63182
0,0.0101338132,-3.38867489e-06,9.15110179e-05,-8.28210341e-05,-0.494384793,1703.87338
0,0.0112201325,-3.95951417e-06,0.000119912346,-8.05174286e-05,-0.538428863,1704.11503
0,0.0123845633,-4.58906591e-06,0.000155484281,-7.80669919e-05,-0.58426551,1704.35615
0,0.0136327222,-5.27871981e-06,0.000199709406,-7.5461659e-05,-0.631987023,1704.59602
0,0.0149706296,-6.02899225e-06,0.000254317239,-7.26930942e-05,-0.681706337,1704.83385
0,0.0164047389,-6.83932924e-06,0.00032131097,-6.97527127e-05,-0.733568425,1705.06876
0,0.0179419674,-7.70774409e-06,0.000402996411,-6.66317153e-05,-0.787749387,1705.29985
0,0.0195897299,-8.6305764e-06,0.000502001876,-6.33211374e-05,-0.844483529,1705.52613
0,0.0213559743,-9.60191169e-06,0.000621303253,-5.9811921e-05,-0.904044774,1705.74662
0,0.0232492201,-1.06134731e-05,0.000764219706,-5.60950174e-05,-0.966815634,1705.96034
0,0.0252785992,-1.16535205e-05,0.00093442867,-5.21615288e-05,-1.03321108,1706.16633
0,0.0274539002,-1.2707241e-05,0.00113589941,-4.8002906e-05,-1.10385334,1706.36367
0,0.0297856156,-1.37545601e-05,0.00137289302,-4.36112146e-05,-1.17934232,1706.55154
0,0.0322849924,-1.47718932e-05,0.00164975473,-3.89794949e-05,-1.26068287,1706.72919
0,0.0349640862,-1.57276807e-05,0.00197090603,-3.4102229e-05,-1.34868219,1706.89602
0,0.0378358195,-1.65873633e-05,0.00234033536,-2.8975954e-05,-1.4449479,1707.0515
0,0.040914044,-1.73042682e-05,0.00276163257,-2.36000222e-05,-1.55044113,1707.19529
0,0.0442136074,-1.78316335e-05,0.003236858,-1.79775421e-05,-1.66770875,1707.32715
0,0.0477504251,-1.81041163e-05,0.00376679606,-1.21164764e-05,-1.79761104,1707.44696
0,0.0515415566,-1.80648448e-05,0.00434856766,-6.03087547e-06,-1.94414642,1707.55474
0,0.0556052884,-1.76276776e-05,0.00497663361,2.57866938e-07,-2.10734018,1707.65059
0,0.0599612217,-1.67365363e-05,0.00563787905,6.71994531e-06,-2.29343198,1707.73472
0,0.0646303672,-1.52854147e-05,0.00631489387,1.33165084e-05,-2.49967124,1707.80742
0,0.0696352464,-1.32530722e-05,0.00697606657,2.00003102e-05,-2.73526367,1707.8691
0,0.075,-1.05116682e-05,0.00758743875,2.67232466e-05,-2.99098918,1707.92032
0,0.0803647536,-7.39864556e-06,0.00806166028,3.30034052e-05,-3.26656266,1707.95921
0,0.0853696328,-4.092456e-06,0.00836098134,3.84763854e-05,-3.51056534,1707.98642
0,0.0900387783,-9.858715e-07,0.00849904281,4.32678634e-05,-3.76326461,1708.00528
0,0.0943947116,2.00454939e-06,0.00846867745,4.74922977e-05,-3.99528985,1708.01801
0,0.0984584434,4.84024453e-06,0.00831361418,5.12476693e-05,-4.19752819,1708.02556
0,0.102249575,7.29960406e-06,0.00805354341,5.46158933e-05,-4.39739456,1708.0271
0,0.105786393,9.50605382e-06,0.00770411518,5.76627186e-05,-4.57221938,1708.02057
0,0.109085956,1.13418701e-05,0.00729067753,6.04409901e-05,-4.73792392,1708.00009
0,0.112164181,1.28844665e-05,0.00682957224,6.29917129e-05,-4.88412555,1707.95425
0,0.115035914,1.40975778e-05,0.00633993973,6.53465351e-05,-5.01966645,1707.86687
